gene,padj
Macf1,0.2595355702144317
Aebp2,0.26000067330225307
2810032G03Rik,0.26037024278228055
4930548K13Rik,0.26087997637302557
Zdhhc14,0.26087997637302557
Aff3,0.26147000967777373
Add2,0.2618768920136798
Mir466f-4,0.2625147172727078
Gm4265,0.2626549180072394
Ntrk2,0.2632288142004286
Acot7,0.26327583848043873
Snx19,0.26327583848043873
D030068K23Rik,0.2633175822755704
1500015L24Rik,0.2637743997353905
Nap1l3,0.2637743997353905
Corin,0.2643328925428771
Mycbp2,0.26460213968842466
Stau2,0.26487007234854476
Pak5,0.2651752037394476
Ccdc178,0.2652072706224866
Iqck,0.26528031988556666
Fat4,0.26608682015350243
Hlcs,0.26608682015350243
1700044K03Rik,0.266220218578524
Chordc1,0.2664725603903455
Arhgap44,0.26672813311204197
Tusc1,0.2667864246990272
Cacna1b,0.2668131947370385
Pgbd5,0.2668131947370385
Sox11,0.2668131947370385
Iqcm,0.2668255255376643
Ttc29,0.2673285717289095
C330011F03Rik,0.2676640425182968
Cntnap5c,0.2677784621101547
Triml1,0.26848564644065215
4930553E22Rik,0.26863571258419866
4930448I06Rik,0.2689207057397411
4930441H08Rik,0.26909285676525596
Sema3d,0.2694956849989094
C030007H22Rik,0.26981728195391125
Col8a1,0.26990894267712134
Mdfic2,0.2701585579960123
Iqgap1,0.27057722244771354
Got2,0.27069792595086567
Ptn,0.27069792595086567
Hsd17b12,0.27082072605780844
Prl4a1,0.2708250855509066
Rgs7bp,0.2711686268016612
Zfat,0.27129572949180264
Trib2,0.2713726382965693
Dock9,0.27161912477377725
Stam2,0.27161912477377725
Agbl4,0.2723591138163237
Nfib,0.2735042966200912
Foxp2,0.27482392221781615
Corin,0.27491069633385373
Akr1e1,0.2761388729965128
5730522E02Rik,0.27620347102708004
Lhfpl3,0.2764115549439887
1700128A07Rik,0.27713079171425
Lhfpl3,0.27770233543622863
Cadps,0.27788628166626034
Bcl2l1,0.27861657709822774
Fgf20,0.27898548457392214
Lypd6,0.2790664497846132
Iqck,0.2793513181368864
Arhgef26,0.2796748221712611
Gm29683,0.2797514712282787
Gm7538,0.2797514712282787
Dcc,0.27977385774809005
Nxph1,0.28002932663951646
1700017L05Rik,0.2802139030024993
Oxr1,0.2802139030024993
Zmynd8,0.2802139030024993
4930441J16Rik,0.28072391572740185
Mir148a,0.28076615443409986
Slco4c1,0.28076615443409986
Tle3,0.2812970822286352
Hgf,0.2813435182442116
Cep170b,0.28171142503648855
Grin2b,0.28186866302915725
Gfra2,0.2821177593773869
1700025G04Rik,0.2821477526568745
Gm8883,0.2821477526568745
Cntn1,0.28241135517275373
Clstn2,0.28242946247966766
Hsph1,0.2831494681374197
Stim1,0.28327464445124945
Etl4,0.2834681284031604
Tcf7l1,0.2837360752340399
Grin3a,0.2838217524063852
Pax6os1,0.28432074063627355
Epha5,0.2844604662927877
2610035D17Rik,0.2846438624902046
Zfp532,0.28472600734143566
Gm10745,0.28537355915895113
Mir8117,0.2865451604675628
Thsd4,0.2866010471513066
Zfp710,0.28666994785344224
Snx19,0.2872630142350251
Gm2694,0.2873602990149081
Prep,0.2873602990149081
Slc7a11,0.2873602990149081
Myt1l,0.28782414553538704
1700019C18Rik,0.28800764367749115
Hs6st3,0.2884109248075151
Kazn,0.2885299950692476
Nudt12os,0.2886532821999152
Dok5,0.2889285727116282
Cdh7,0.2904064057454636
Ccdc202,0.29086162798589743
Notch3,0.2912768311260321
4930524C18Rik,0.29171671109981373
Gm2516,0.29171671109981373
Masp1,0.29327147058722214
Naaladl2,0.29360798429348683
Tusc1,0.2936579955801041
4930591E09Rik,0.2937529677286487
1700019C18Rik,0.29416440942595184
A830029E22Rik,0.29484546666071104
B130024G19Rik,0.29484546666071104
Tbx18,0.2950162774633367
Pip5k1b,0.29635868779312585
Cyb5a,0.29691200588496275
Ror1,0.29738213239105454
Csnk1g3,0.29767238759162074
Lratd2,0.29770945563057283
Mir6370,0.29782923464540295
Pag1,0.29782923464540295
Spanxn4,0.2979022355079939
Esp38,0.2988600147179704
Eefsec,0.29955208581668935
Tcerg1l,0.29971638839329817
Rxfp2,0.3001141663587543
Frk,0.30055830113413945
Fam135b,0.30085374431290557
Entrep2,0.30215409049038744
Tbx5,0.30228442831215135
4930467K11Rik,0.3027649049897323
Cdhr3,0.30279765539630454
Nr4a1,0.3032147987516293
Ikzf2,0.30424782470233724
Cd83,0.30512868254267833
Sirpa,0.30597049397227166
Tmem232,0.30597049397227166
Gnai1,0.3062643001130123
Pom121l12,0.3071628597330621
Cd47,0.30722405245249595
Dnm3,0.3073717736707525
Gm4251,0.307754255906437
Adgrl4,0.3084936053227492
Gdnf,0.3088251136246694
Arl15,0.3089197946204171
2700054A10Rik,0.30901405958837785
Dscam,0.30901405958837785
Usp7,0.3090359548438696
1700101O22Rik,0.30919417222180584
A930015D03Rik,0.3095387473152856
Styxl2,0.30990604915772435
Clnk,0.3102331350451268
Api5,0.31107792317655353
Sec23ip,0.3113030818430783
Hivep1,0.31142332751955
Nfkbiz,0.31142332751955
Cdh20,0.31162491398334896
Bckdhb,0.3118761810735735
Mcm5,0.3118761810735735
Ntng2,0.3118761810735735
Ptchd4,0.3118761810735735
Tnrc6b,0.3125743501579436
Fhit,0.3126833754437465
Tgfbr3,0.313089158924554
Eya2,0.31322395258024954
Stard13,0.31331934434421943
Med27,0.3134321983860737
Mir100hg,0.3136391405595687
Dact2,0.31438169023280654
Tenm2,0.31438169023280654
Osbpl6,0.31470822627706674
Xkr4,0.31470822627706674
Epha7,0.31519102727678927
Thap1,0.31528757183953626
Tle3,0.31535325673580533
Kcnj2,0.3153961998746286
Nmur2,0.31596417928058623
Megf6,0.31613337001645836
2610316D01Rik,0.31621152294320154
Adamts18,0.31626761161162287
Sik3,0.31626761161162287
Pcbp3,0.31634190277734425
Gm29683,0.31663732463883704
Klhl29,0.31663732463883704
Trpc7,0.31663805473605666
5730522E02Rik,0.3169403977773089
Nr6a1,0.3169403977773089
Senp7,0.3169403977773089
Sertad2,0.3169403977773089
Gm29683,0.3173806781978095
Asxl3,0.3176050009177895
Erc2,0.317734651726854
Cdh26,0.3186318761560711
Vav2,0.3189699169834015
Pcdha4b,0.31922566946667913
4930529K09Rik,0.3192655063786079
Fat2,0.3192655063786079
Notch3,0.31953422150760274
Grm8,0.3195714375078736
Psma2,0.3195714375078736
Zwint,0.3195993373870942
Dpyd,0.3204745646484408
Bach1,0.3206973720535282
Khdrbs2,0.32158298353610326
Nfe2l2,0.3219619790253125
Dlc1,0.3221054544103522
Ankef1,0.32242234838538575
Gli3,0.32270023227150785
Corin,0.3230384083219944
9530068E07Rik,0.3230550581846889
BC006965,0.3234191536510647
Ror2,0.32395562119036136
Spock3,0.3239685663778647
Cited2,0.3240374921348202
Csmd2,0.3247841135753995
Sox11,0.32483104083381703
Tpk1,0.3248729633770727
Frmd4a,0.3249531195280432
Gm12018,0.3249531195280432
Ntrk3,0.3249531195280432
Ctif,0.32533241479209957
5730522E02Rik,0.3254206549030278
Clstn2,0.3255747016563194
Med27,0.3255747016563194
Atf3,0.325916551809922
Mir3961,0.32627999077900516
Ptprj,0.3263249701111744
Gpc5,0.32664087385289003
Fam135b,0.32693309619782895
Sh2d4b,0.32693309619782895
Nos1,0.3271454226285377
Bicc1,0.32773015248763065
Akr1e1,0.32773883987276076
Hs3st5,0.3280498596613766
Mrc1,0.3292381643801829
Scfd2,0.3296353039769223
Wdr72,0.3298021547809179
Grip1,0.3301108865401614
Flrt2,0.3301229510766187
Zmat4,0.3304284808718456
Tmem132c,0.33053593537332365
G630055G22Rik,0.3306537810131537
Kcnmb2,0.33095731922930827
Macrod2,0.331481416374906
4931429P17Rik,0.33289164948280964
Cdca7,0.33307320321332623
Kcnk9,0.33360711905249785
Eef2kmt,0.3341231150467123
Btbd35f20,0.3343416876160716
Pik3r1,0.3346741649137119
Fgf18,0.33478629773588714
Gabrb3,0.33656140297139003
Ksr2,0.33698229595828133
Ranbp17,0.3376173442541092
Sox2ot,0.3376173442541092
Dmac1,0.33785502117432026
4930556N09Rik,0.339684574922351
Actl7b,0.339684574922351
Mir682,0.339684574922351
Nfib,0.339684574922351
Cd36,0.3399450379841659
Gna14,0.3399450379841659
Bcas1,0.33995618196903155
Mettl4,0.3403522177094041
Sema3a,0.34150981757980886
Actl7b,0.34155958351228644
1700065L07Rik,0.3416585938441068
Adam18,0.3416585938441068
Trdn,0.3418365705112231
Ntm,0.34184367752934486
Rbm38,0.3419197896774156
Srrm4,0.3419197896774156
Arhgap12,0.34209824841850067
Tmem132b,0.3422820947166414
Slitrk5,0.34234488738905483
Zeb2,0.34285847977304373
Gm12130,0.3433775795226527
Izumo3,0.3441212008555802
Adam9,0.3451267751747199
Foxp1,0.3451267751747199
Sdk2,0.34567546221099626
9330158H04Rik,0.3461795577490768
Fgf18,0.3461795577490768
Uvrag,0.34633291137349975
Dusp10,0.3465425607035382
Kcnh7,0.34681810246646083
Rbfox1,0.3472222468899858
Lrba,0.34737600850186223
9530036O11Rik,0.34738731549792073
Klhl1,0.347520646498552
Dact2,0.3477209163198222
Gm16998,0.34777321659376775
Vav2,0.3478649002152525
Caap1,0.3480883432981648
Cdh12,0.3482312502764545
Igsf5,0.3486453717016718
Prmt6,0.3488833156405579
Epb41,0.349304563841723
1700017G19Rik,0.349631259254892
Cotl1,0.34994126569316
Btbd35f20,0.3502559879753868
Mki67,0.3502559879753868
Stab2,0.3505405761697673
Ntrk3,0.35057936263405315
2610307P16Rik,0.3506574337005833
1700101O22Rik,0.35123157716067893
Epha3,0.3516151206341791
Grin2b,0.3526037905705712
4930405L22Rik,0.35345063159614465
Arid1b,0.3542460716042777
Bnc2,0.3545104476039719
Pcdh19,0.3548833597449493
D130009I18Rik,0.3549778259243702
Slitrk6,0.3549778259243702
Gabrg3,0.3563290730879636
Peak1,0.35680709475169736
4933417E11Rik,0.3570803822098634
Gm19782,0.3570803822098634
Ptbp2,0.3570803822098634
Tent4a,0.35711046593196955
Zwint,0.35711046593196955
Xrcc4,0.3579744298392085
Kif26b,0.3586698438988327
Cped1,0.3589039709091947
Pitpnc1,0.3589039709091947
Trps1,0.35926806274423934
Gm19782,0.3594116075875042
Nsun3,0.3594116075875042
Dmd,0.36026083623870486
Gria3,0.36030200064311835
Epha3,0.3604161258870057
Tbx4,0.36041664322562095
Dmac1,0.3605463114694132
Hipk2,0.36129318940202393
Slc26a7,0.36277133685297913
Pappa,0.36302320350492057
Eml6,0.3632938310490731
Dnmt3a,0.3636236372948805
Gm13986,0.3636236372948805
Atxn7l3b,0.3640405593870467
Gm12374,0.3640405593870467
Lyplal1,0.3641326017109436
Mrps6,0.36461480097300086
Pkhd1,0.3649128344782834
Itga11,0.3655643495786886
Cpne4,0.36632629425045543
Dicer1,0.3674920232654259
Spata31e2,0.367661286169985
Mpdz,0.3677767356163384
Pdzrn4,0.3677767356163384
Samd4b,0.36856638856080315
Impa2,0.3689569911867568
1700008P02Rik,0.3690631693294434
Lrrc4c,0.36974514227733885
Galntl6,0.36986641685888727
Slc26a7,0.36997157433084643
Lama2,0.3701181895495021
Plekho2,0.3702550004863635
Kcnq5,0.3705633310607017
4930404A05Rik,0.3706298635178806
Ostf1,0.3710524760398528
Prmt6,0.3710717108600215
Gm29678,0.37210253748232625
Gm6567,0.37210253748232625
Ccdc85a,0.3724758656430913
Gtpbp4,0.3730079866751933
Spred2,0.3732285448663302
Slc13a1,0.3733815172054336
Cadps2,0.37436736623616546
Gabrb2,0.3744597145226519
Bod1l,0.37447791991313073
Lca5,0.3747898448839369
Grin2b,0.3749886421085493
Slc39a11,0.3750632130439776
Sorcs2,0.3750632130439776
Dapk1,0.37582192024178407
Snx29,0.37582192024178407
Cox7c,0.3758518392379256
Grxcr1,0.3762438617880575
Ahctf1,0.37643929905945955
Zbtb20,0.37643929905945955
Adgrl3,0.3770456985452017
Asb3,0.37737086550851456
Col6a4,0.377890432575781
Galnt2,0.37801741801598643
Vps8,0.37949890996523045
Ptbp2,0.37969753705399706
Ndst4,0.38031334222419594
Itga11,0.3810948790813696
Mir7j,0.3810948790813696
Pdgfd,0.3810948790813696
Tmem132c,0.3810948790813696
Cntnap2,0.38208446322489026
Tcf12,0.3824159135440794
Rit2,0.3827794260656863
Tafa5,0.38305533949314
Pcdh18,0.38365780314810666
Ncam1,0.3836837403488242
Gm20268,0.3837898412726482
Mfsd4a,0.3837898412726482
Pak5,0.3837898412726482
Ttll7,0.38400465602095846
Tpk1,0.38410833375423814
Map2,0.38469137941351855
Sorcs2,0.38469137941351855
Adamts12,0.3855554413619879
Sh2d4b,0.3858003917048426
Car10,0.38599798943323327
Lrrc28,0.38676724277757885
Cdca7,0.3876275528076873
Enah,0.3876275528076873
Ppp1r3a,0.3878748487247122
Fbxo34,0.3879544423675652
Rbfox3,0.38848218330539047
Cdh12,0.38867798710655665
Cdh18,0.3887473268243188
Rbm47,0.38889034517932153
Nav3,0.3889684410689502
Rragc,0.3892108344694172
Adra1b,0.38936068312468275
Ppfia2,0.39042383255916585
Dlg5,0.3911983333760091
Cmip,0.3912579835358571
Iqsec1,0.3912579835358571
Polr3b,0.3912579835358571
Dph6,0.3916902100708825
Tubb2a-ps2,0.3917601304151102
9230114K14Rik,0.39194268565813123
Fzd10os,0.3926039972998458
Megf9,0.3926039972998458
Pou2f1,0.39286656515464985
Jam3,0.3935330615367806
Nat1,0.39411849880486627
Myo5b,0.3947276680551798
Lingo1,0.3951293672874421
Stox2,0.3954715620330636
Fbn2,0.3957145515963967
Gm31747,0.395852613119113
Lingo2,0.395852613119113
Epha3,0.39766950329053286
Gm7538,0.39766950329053286
Nmnat2,0.39766950329053286
Dip2c,0.3980177964900672
Slc16a10,0.39815419396759905
Ldlrad3,0.39826538521328037
Nedd4,0.39867072133153797
Tnfaip8,0.3997548485308337
Esp38,0.39981097573501256
Nrxn1,0.40034706952736826
Hmcn1,0.4006365700315664
C230029F24Rik,0.40089610468231945
Zfp704,0.4014606961618888
Gm7538,0.40167088027919196
Tnfaip3,0.40182436543388655
Atp8a1,0.40217879242930876
Bnc2,0.40217879242930876
Dscaml1,0.40217879242930876
Magi1,0.40217879242930876
Stim1,0.40217879242930876
Tex29,0.4025237896139154
Prkag2,0.4031255294925219
Atp2b1,0.40421279736410465
Plekha5,0.4046318595653156
Sgcd,0.40472347479436493
B3gnt2,0.4048992584052052
5730522E02Rik,0.40646866386113667
Pla2g4a,0.4066370406302897
Tenm3,0.4067171204335289
A830082K12Rik,0.4071726468495599
D430041D05Rik,0.4073102359406881
Ythdf3,0.4088358113235789
Tmcc3,0.4090259044149487
Ccdc178,0.4093402881249052
Gm10466,0.4093402881249052
Lipi,0.4093402881249052
Triqk,0.4093402881249052
Cpne4,0.40973646549966264
Kcnk9,0.41009417156289996
Iqck,0.41052618570019894
Rmst,0.41058321355197513
Sorcs2,0.41058321355197513
Galnt2,0.41058594114456126
Tbx5,0.41058594114456126
Mir3964,0.41069345897322007
Hsfy2,0.4116348105278405
Mir6370,0.4122318962679682
Ttc28,0.412434503009234
Cntnap5b,0.41260129501634274
Hs3st4,0.41260129501634274
Gpc5,0.41261573626790765
Tbc1d22a,0.41266949158391925
4930559C10Rik,0.41286816290514344
Eif4g3,0.41286816290514344
Stau2,0.41286816290514344
Mctp2,0.41314259475096227
4930591E09Rik,0.4137155488977159
Ctnna2,0.41386773076725375
Cdh18,0.4142137288980406
Tent4a,0.41465559171500305
Nrp1,0.4147667479293585
Cdca7,0.41485392398472104
Unc13c,0.4163313507516413
Xirp2,0.4166589427574731
Apba1,0.4168304223351836
Pcdha4b,0.4168304223351836
Ednrb,0.41800191451530877
Cadps2,0.4180145737197589
Lrch1,0.41816713406360134
C530044C16Rik,0.4187775383965598
Psd3,0.41925796815580757
Hmcn1,0.4207010972501283
Gprin3,0.4208425386821835
Lhfpl3,0.4208425386821835
Pex5l,0.421114401823155
Trdn,0.42255824328285085
Nap1l3,0.42369330411052386
Gm5570,0.4239776104512731
Spag9,0.4239957184584101
Uvrag,0.4240847932029338
1500015L24Rik,0.4244082130314484
Mir195b,0.4251156466176648
Htr1a,0.42519031833886706
Slc4a4,0.42519031833886706
Cpq,0.42590703702073807
Exoc4,0.4264250985012371
4930440C22Rik,0.42711608810343793
4930441H08Rik,0.42737982228940824
Aadat,0.4277506095959632
Ctnna3,0.4277506095959632
Tafa5,0.4281445306613823
4930548K13Rik,0.42898010305484263
Drosha,0.43090867092944973
Tmem132d,0.4309243458007538
Hk1,0.43187310765026443
Caln1,0.43211735632565773
Tbx4,0.43267374783563883
Nr6a1,0.4328217698390196
Aig1,0.4331244007696235
Col23a1,0.4332592700775499
Tmtc2,0.4332592700775499
Magea13,0.43354556171279146
Mir30d,0.43361987897155474
Adamts2,0.4337118667540145
Lingo1,0.4337510331480503
Ryr2,0.4347409029502128
Erc2,0.4351690728873457
Fstl5,0.4358220783160971
Map2k4,0.43585459339318283
Rbfox1,0.4373632862466619
Slc30a8,0.43753659031277103
Sulf2,0.43877088709699524
Arfip1,0.43890595291788603
Cntn5,0.43906814002433964
Tcerg1l,0.4401740666036865
Pitx2,0.44031994662094465
Pcca,0.4405104870449983
Map3k7,0.44053402937624
Tasp1,0.44088025976883116
Ptpn3,0.4414113455029661
Piezo2,0.44278221484963626
Ppp1r3a,0.44278221484963626
Prok2,0.44301588524196084
Fer1l6,0.4431408776291159
Tmem196,0.4431408776291159
Wdr20rt,0.4431408776291159
Egr3,0.44350133824258225
Skap1,0.44510023393687353
Rasa1,0.44531349140266674
Tmem108,0.4462653556617992
Mcc,0.4464795933718688
Mzt1,0.4464795933718688
Mtus2,0.44723859079674966
Glud1,0.447853535909177
Dsel,0.4489472917542039
Ptn,0.4496364383349186
Thsd7a,0.44985682085917766
Adck1,0.4498723674997355
Astn2,0.4498723674997355
Diaph2,0.4498723674997355
Mir7232,0.4498723674997355
3110082I17Rik,0.45047021648346847
C030007H22Rik,0.4508989685727178
Egfem1,0.451739232653366
Vpreb1b,0.451739232653366
Veph1,0.45177259340021036
Nmnat2,0.4519209970674023
Ldlrad4,0.4519802200210998
Tiam2,0.4519802200210998
Bckdhb,0.4520477934780097
Gnai1,0.4520477934780097
Sgcd,0.4520477934780097
Frmpd4,0.4524110598694952
Vapb,0.45274088275827973
Hs6st3,0.453334344312922
Col13a1,0.4535229666735002
Zmat4,0.4535229666735002
Col22a1,0.4537606500854268
Tfap2b,0.4542803013979377
Gm16998,0.45546729416561865
Sppl3,0.4556866838504047
Hs3st3b1,0.4558410051973116
Gm32461,0.45605912437216517
Sh3rf1,0.45608097406365433
Gm4710,0.45626948842480747
Itga11,0.4567678267943406
4930474H20Rik,0.45874796376252264
Fam168a,0.45874796376252264
Bbx,0.45914607823759157
Entrep2,0.45932776030730765
4930559C10Rik,0.45962273952459065
Rfx2,0.4614518856659138
Ppp2r3a,0.46247076672309007
Casz1,0.462527593909385
Sh2d4b,0.462527593909385
Crim1,0.46307197016926316
9530052E02Rik,0.46393745042393103
Fech,0.46403845870080257
Gda,0.46423643296977707
Wdr20rt,0.46423643296977707
Gm6760,0.4646418503437693
Ptprg,0.4651164039649465
Phf2,0.46615515745089936
Ppp1r12b,0.46632870075913213
Vwc2,0.4666572418205849
Gm17746,0.466675454075065
Gm16223,0.46701298582852824
Arhgap20,0.46772588160228545
Zfp804b,0.4685617458839371
Cacna2d3,0.46920621907589866
Eml6,0.46968265628460704
Gm30731,0.46968265628460704
Ptpro,0.4707730087411514
Gm7977,0.47136556997198875
Tnr,0.4725754062009234
1700057H15Rik,0.47301138901205636
4921525O09Rik,0.47301138901205636
Gm10635,0.47301138901205636
Zfp800,0.47301138901205636
Zfp423,0.4732403874038597
Mir124-2hg,0.47357545810311535
Mbnl1,0.4740587430742025
Htr1a,0.47425294542900315
Foxn3,0.4744207139051441
Olfm3,0.47470860648276686
Pcdh17,0.47470860648276686
AA545190,0.47476566342743526
Col13a1,0.47476566342743526
Ttc29,0.47505210210552457
Tshz3,0.47513839528836904
Sgk1,0.4752147187571659
Gcnt2,0.4752379772003509
Acot10,0.47538655365875643
Map1b,0.4755249141991775
Slit3,0.47699807204995526
Dnah6,0.47731480088552186
Lmo4,0.477356762549913
Akap7,0.4782841151679544
Ttll5,0.47865379180452144
9330117O12Rik,0.47932061673244764
Gm36595,0.4797075952999494
4930518J21Rik,0.47974909932273746
Prim2,0.4799459372656557
1700044C05Rik,0.47995340505433504
Kcnd2,0.47995340505433504
Spock3,0.47995340505433504
Utp14a,0.4800374363362791
Trpc7,0.4803769808951869
Gphn,0.48167446512235584
Col27a1,0.4818673304614198
Tmtc2,0.4828402293620931
Kcnma1,0.48351620013756774
Dynlrb2,0.4837251849413524
Epha6,0.4842995076885834
Itga1,0.4849529785659858
Tbx18,0.48504123071313987
Ssbp2,0.48539558209839506
Camkmt,0.4854320247156292
Prkd1,0.48625495482861136
Litaf,0.48633336464416027
Grik4,0.4872813855227404
Sntg1,0.48730074294633363
Got2,0.4874003255266595
Smco4,0.48851957550927544
Magi1,0.4888150280781448
4930467K11Rik,0.488989640997741
Gm20756,0.488989640997741
Kazn,0.488989640997741
Megf11,0.488989640997741
Nkain2,0.488989640997741
Shb,0.488989640997741
Tex29,0.488989640997741
Zfpm2,0.488989640997741
1110002J07Rik,0.4893287350262416
Klhl1,0.4901219499608483
Ccser1,0.49033392307612506
4930520P13Rik,0.4909346455040729
Gm28979,0.49120020275155507
Tac1,0.491260749392326
Snx19,0.49203427815805306
Map1b,0.49266435625438254
Agap1,0.49277813316521696
Cnksr3,0.49299123969669756
Cdh4,0.4944987361786133
Nr6a1,0.4944987361786133
Cep170b,0.49461720573717677
Cacna1b,0.4948072817989795
4930474N05Rik,0.4956658625735957
Sox1ot,0.49596043757293545
Zbtb7c,0.4964700065220239
Tenm2,0.4965276792286502
Mir6411,0.49751846255411936
Gm33340,0.4986183008279264
Prdm2,0.49908560132168733
Tafa5,0.49922466256578213
Nrxn2,0.49928214842727797
Nubpl,0.4999991045035843
Cntnap4,0.5004591929886263
Pde4d,0.5004591929886263
Dscaml1,0.5017306969021167
B930018H19Rik,0.5019357616923393
Azi2,0.5019417711459364
Cdh13,0.5019417711459364
Lca5,0.5019417711459364
Nfia,0.5028377326283495
Epb41l4b,0.5043423175257689
Trhde,0.5049369431733088
Galnt18,0.5058709705057686
Cdh11,0.5062268846978714
Frk,0.5081564841678691
Pgbd5,0.5081564841678691
Dyrk1a,0.5089451987190735
G630055G22Rik,0.5099566375968838
Slc39a11,0.5099566375968838
Myo16,0.5100518475601656
Irx3,0.5103376026850956
Gpc5,0.5107452021900541
Kctd8,0.5116027495898952
Carmil1,0.5125889992523435
Smyd3,0.5136639425849443
Mep1a,0.5160496082154392
Farp1,0.518322908802689
Mtss1,0.5188467387772889
Nkain2,0.5190791488136579
Cytip,0.5195065330065226
Sox2ot,0.5196009368010087
Zpld1,0.5203618434622523
Adam12,0.5205220011881643
Uvrag,0.5205430263608356
Ttc32,0.5209255983241393
4930545E07Rik,0.5216811867092879
Hsd17b12,0.5216942275495863
Spag16,0.5217731043055697
Prr30,0.5217961374931332
Castor2,0.5226760318997331
Prkce,0.5229243166806714
Syt13,0.5229243166806714
Impg1,0.5233272690208415
Skint11,0.5241242100216117
